Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
116.0,-11.890910531569343
117.0,-11.897215308038406
118.0,-11.90352053574546
119.0,-11.909826204171125
120.0,-11.916132303068615
121.0,-11.922438700486493
122.0,-11.928745264179158
123.0,-11.935051995283647
124.0,-11.941358891576956
125.0,-11.947665949849403
126.0,-11.953973052553618
127.0,-11.960280078608246
128.0,-11.966587031917298
129.0,-11.972893913262649
130.0,-11.979200721930415
131.0,-11.985507361617579
132.0,-11.991813730478048
133.0,-11.998119831689499
134.0,-12.004425665887547
135.0,-12.010731232267778
136.0,-12.017036379860512
137.0,-12.023340949904119
138.0,-12.02964495342295
139.0,-12.035948397590966
140.0,-12.042251286506588
141.0,-12.048553405517069
142.0,-12.054854528204249
143.0,-12.061154677396184
144.0,-12.067453870450285
145.0,-12.073752119354928
146.0,-12.080049306061657
147.0,-12.086345304359218
148.0,-12.092640132294882
149.0,-12.098933803053432
150.0,-12.105226325495877
151.0,-12.111517589922949
152.0,-12.117807478530276
153.0,-12.12409600678805
154.0,-12.130383186237264
155.0,-12.136669024603647
156.0,-12.14295344877189
157.0,-12.149236378401444
158.0,-12.155517824005763
159.0,-12.161797793360876
160.0,-12.168076291480753
161.0,-12.174353219491168
162.0,-12.180628472114977
163.0,-12.186902064473067
164.0,-12.193174007633042
165.0,-12.199444308848404
166.0,-12.2057129324461
167.0,-12.211979837409645
168.0,-12.218245029697348
169.0,-12.224508513321927
170.0,-12.230770290564049
171.0,-12.23703032338601
172.0,-12.243288569110671
173.0,-12.249545031561661
174.0,-12.255799713363702
175.0,-12.262052615858142
176.0,-12.268303682433602
177.0,-12.274552850616768
178.0,-12.280800126966936
179.0,-12.287045516305122
180.0,-12.293289021691784
181.0,-12.29953061867806
182.0,-12.30577027637011
183.0,-12.312007995829244
184.0,-12.318243778147867
185.0,-12.324477624024196
186.0,-12.330709576657178
187.0,-12.33693968114554
188.0,-12.343167929799222
189.0,-12.349394315784119
190.0,-12.355618833609439
191.0,-12.361841542545502
192.0,-12.36806251251147
193.0,-12.374281732813339
194.0,-12.380499192541887
195.0,-12.386714882363641
196.0,-12.392928875934256
197.0,-12.399141258831975
198.0,-12.40535201406435
199.0,-12.411561125375618
200.0,-12.417768579011225
201.0,-12.423974400685735
202.0,-12.430178624528795
203.0,-12.436381236966584
204.0,-12.442582224164543
205.0,-12.448781573744247
206.0,-12.454979325437513
207.0,-12.461175527690598
208.0,-12.467370164472323
209.0,-12.473563219181738
210.0,-12.479754676980054
211.0,-12.485944637858225
212.0,-12.49213321418854
213.0,-12.498320373830525
214.0,-12.504506087655566
215.0,-12.510690331433407
216.0,-12.516873243152945
217.0,-12.523054982811987
218.0,-12.52923550297912
219.0,-12.535414763055359
220.0,-12.541592729976527
221.0,-12.547769626415251
222.0,-12.553945711091101
223.0,-12.560120920512224
224.0,-12.566295200616473
225.0,-12.57246850726399
226.0,-12.578641037627781
227.0,-12.58481302919385
228.0,-12.59098441514917
229.0,-12.59715513753108
230.0,-12.603325148308597
231.0,-12.609494616516674
232.0,-12.61566374024948
233.0,-12.621832439281565
234.0,-12.628000648636391
235.0,-12.634168315558957
236.0,-12.640335454792183
237.0,-12.64650211072542
238.0,-12.65266824142809
239.0,-12.65883380619057
240.0,-12.664998767653632
241.0,-12.671163080277413
242.0,-12.677326720258446
243.0,-12.683489664736538
244.0,-12.689651887704308
245.0,-12.695813362884044
246.0,-12.701974039383625
247.0,-12.70813388964664
248.0,-12.714292909147323
249.0,-12.72045108209768
250.0,-12.726608388440997
251.0,-12.7327647571951
252.0,-12.73892012225798
253.0,-12.745074476182062
254.0,-12.751227802115574
255.0,-12.757380079683385
256.0,-12.76353119062949
257.0,-12.76968100908451
258.0,-12.775829560710271
259.0,-12.781976852151193
260.0,-12.78812287942969
261.0,-12.794267416517046
262.0,-12.800410177915222
263.0,-12.806551183552383
264.0,-12.812690448367823
265.0,-12.818827979441494
266.0,-12.824963670502267
267.0,-12.831097396640592
268.0,-12.837229172564124
269.0,-12.843359011226134
270.0,-12.849486920201612
271.0,-12.855612819075505
272.0,-12.861736639680345
273.0,-12.867858443801643
274.0,-12.873978271143313
275.0,-12.880096145524016
276.0,-12.886212049226662
277.0,-12.892325942571162
278.0,-12.898437837308858
279.0,-12.904547744093916
280.0,-12.910655669888582
281.0,-12.916761637411886
282.0,-12.922865678668838
283.0,-12.92896780340192
284.0,-12.935068018618486
285.0,-12.94116632797683
286.0,-12.947262747820318
287.0,-12.953357327117617
288.0,-12.959450097054306
289.0,-12.965541073774217
290.0,-12.971630265370854
291.0,-12.977717666422507
292.0,-12.983803316006039
293.0,-12.98988726840446
294.0,-12.995969555785585
295.0,-13.002050197229668
296.0,-13.008129198614022
297.0,-13.01420655029661
298.0,-13.020282257999872
299.0,-13.026356329400146
300.0,-13.03242877096133
301.0,-13.038499654280482
302.0,-13.044569067185066
303.0,-13.050637007647957
304.0,-13.056703476047375
305.0,-13.062768474544061
306.0,-13.0688320669102
307.0,-13.074894338492028
308.0,-13.080955296494247
309.0,-13.087014946827589
310.0,-13.093073295065102
311.0,-13.099130393117655
312.0,-13.105186334289131
313.0,-13.111241146691816
314.0,-13.117294849309655
315.0,-13.123347456516173
316.0,-13.129398937684039
317.0,-13.135449265474596
318.0,-13.14149847964716
319.0,-13.147546611355674
320.0,-13.15359368478241
321.0,-13.159639662285613
322.0,-13.165684500374516
323.0,-13.171728237555898
324.0,-13.177770903773066
325.0,-13.183812522117988
326.0,-13.189853061124175
327.0,-13.195892461621922
328.0,-13.201930745775327
329.0,-13.207967937145304
330.0,-13.214004055826086
331.0,-13.220039482499503
332.0,-13.226074753166994
333.0,-13.23210987141521
334.0,-13.238144831025188
335.0,-13.24417962617684
336.0,-13.250214532203143
337.0,-13.256249949730378
338.0,-13.262285853983704
339.0,-13.268322221566782
340.0,-13.274359036044835
341.0,-13.28039618337408
342.0,-13.286433502813221
343.0,-13.292470990985166
344.0,-13.298508650982622
345.0,-13.304546487585089
346.0,-13.310584860478322
347.0,-13.316624284112725
348.0,-13.322664739158453
349.0,-13.328706201161266
350.0,-13.334748651471651
351.0,-13.340792211625006
352.0,-13.346837046409954
353.0,-13.352883126329436
354.0,-13.35893043421296
355.0,-13.364978960312435
356.0,-13.37102802870869
357.0,-13.37707664775072
358.0,-13.383124843286021
359.0,-13.389172664345985
360.0,-13.395220157168335
361.0,-13.401266799375449
362.0,-13.407311791148787
363.0,-13.413355191979113
364.0,-13.419397071922416
365.0,-13.425437492325797
366.0,-13.431476052294157
367.0,-13.437512118143376
368.0,-13.443545758712823
369.0,-13.449577048768086
370.0,-13.45560605192003
371.0,-13.46163262506543
372.0,-13.467656542699924
373.0,-13.473677876902851
374.0,-13.479696686356519
375.0,-13.485713017369774
376.0,-13.492298972514334
377.0,-13.498882188071613
378.0,-13.505443665265814
379.0,-13.511995819868106
380.0,-13.51854283612889
381.0,-13.525086275523245
382.0,-13.53162670185487
383.0,-13.538164283547683
384.0,-13.544699021878598
385.0,-13.55123085000462
386.0,-13.557214140843563
387.0,-13.563182562751944
388.0,-13.569163288120121
389.0,-13.575146473839894
390.0,-13.581128690656431
391.0,-13.587108586749041
392.0,-13.593085582497547
393.0,-13.599059446213564
394.0,-13.605030113258518
395.0,-13.610997597862797
396.0,-13.616962009734086
397.0,-13.622923467639007
398.0,-13.628882004452539
399.0,-13.634837664490542
400.0,-13.64079049525343
401.0,-13.646740588305885
402.0,-13.652688037001006
403.0,-13.65863284758679
404.0,-13.664575034252023
405.0,-13.670514615044523
406.0,-13.676451746143348
