Type,Value
Data Source,Cold_11LTAN_Comissioning_Detumbling_500 : TMD : THERMAL_REVAMP3_COLD_11L
Element,73013
,
,
Time[s],Temperature
439.0,-10.323997564012418
440.0,-10.32800088979888
441.0,-10.332003558632756
442.0,-10.336005634526616
443.0,-10.340007319188395
444.0,-10.344008896587365
445.0,-10.348010712273647
446.0,-10.352013103118288
447.0,-10.356016059373314
448.0,-10.360019287183123
449.0,-10.364022343669728
450.0,-10.368024678553896
451.0,-10.372025706688468
452.0,-10.376025082636138
453.0,-10.380022666873868
454.0,-10.384018429402936
455.0,-10.388012422987648
456.0,-10.392004764536306
457.0,-10.395995642930435
458.0,-10.399985298486175
459.0,-10.40397399994977
460.0,-10.40796203281662
461.0,-10.411949697773807
462.0,-10.41593734344084
463.0,-10.419925345878168
464.0,-10.423914092998304
465.0,-10.427903977395617
466.0,-10.43189534348849
467.0,-10.43588820073258
468.0,-10.43988228827374
469.0,-10.443877187456005
470.0,-10.447872360188793
471.0,-10.451867234034614
472.0,-10.455861544589924
473.0,-10.45985529195236
474.0,-10.463848624508225
475.0,-10.467841805835985
476.0,-10.471835173375682
477.0,-10.475829039519745
478.0,-10.479823684447627
479.0,-10.483819373275116
480.0,-10.487816356654637
481.0,-10.491814852828906
482.0,-10.495814920105344
483.0,-10.499816480380336
484.0,-10.503819379822733
485.0,-10.507823408912298
486.0,-10.51182831447239
487.0,-10.5158337981505
488.0,-10.519839538605991
489.0,-10.523845206266811
490.0,-10.527850468738807
491.0,-10.531855022067234
492.0,-10.535858775593931
493.0,-10.539861815211998
494.0,-10.543864319161264
495.0,-10.54786653227474
496.0,-10.551868738649008
497.0,-10.555871192537657
498.0,-10.55987411251274
499.0,-10.563877691795492
500.0,-10.567882100886399
501.0,-10.571887482942058
502.0,-10.575893891447413
503.0,-10.579901308506924
504.0,-10.583909683942927
505.0,-10.587918947482002
506.0,-10.591929016943427
507.0,-10.595939813956823
508.0,-10.599951270781258
509.0,-10.603963328851705
510.0,-10.607975938312354
511.0,-10.611989066516756
512.0,-10.616002756355911
513.0,-10.620017109714937
514.0,-10.624032258472678
515.0,-10.628048355730348
516.0,-10.63206555845707
517.0,-10.636083948719053
518.0,-10.640103541980155
519.0,-10.64412432329888
520.0,-10.648146255861798
521.0,-10.652169264853129
522.0,-10.656193107642215
523.0,-10.660217407319493
524.0,-10.66424170558922
525.0,-10.668265483558365
526.0,-10.672288233903727
527.0,-10.676309821758405
528.0,-10.68033043158283
529.0,-10.68435042411249
530.0,-10.688370292722015
531.0,-10.692390582034575
532.0,-10.69641155500893
533.0,-10.700433222394578
534.0,-10.704455466184523
535.0,-10.708478072923109
536.0,-10.712500766805618
537.0,-10.716523273800785
538.0,-10.7205453333926
539.0,-10.724566690075504
540.0,-10.728587094886034
541.0,-10.732606343525452
542.0,-10.736624539928243
543.0,-10.740642048578367
544.0,-10.744659376182202
545.0,-10.748677131902326
546.0,-10.752695964926565
547.0,-10.756716340599848
548.0,-10.760738553272391
549.0,-10.764762797690963
550.0,-10.768789187724783
551.0,-10.772817763342237
552.0,-10.776848422491875
553.0,-10.780880947245098
554.0,-10.784915052556851
555.0,-10.78895040566209
556.0,-10.792986646925241
557.0,-10.797023444540999
558.0,-10.80106049953099
559.0,-10.805097527806549
560.0,-10.809134258569461
561.0,-10.813170461531527
562.0,-10.817206134698113
563.0,-10.82124146817817
564.0,-10.825276760579706
565.0,-10.829312391171158
566.0,-10.833348763999453
567.0,-10.837386065202752
568.0,-10.841424290131561
569.0,-10.845463338945619
570.0,-10.849503041694454
571.0,-10.853543182585947
572.0,-10.857583542891241
573.0,-10.861623908378824
574.0,-10.865664064693702
575.0,-10.869703800507054
576.0,-10.873742938964728
577.0,-10.877781551476925
578.0,-10.881819920718435
579.0,-10.885858445250445
580.0,-10.889897607167782
581.0,-10.893937907899769
582.0,-10.897979585853774
583.0,-10.902022640818991
584.0,-10.906066938745047
585.0,-10.910112241617995
586.0,-10.91415824499779
587.0,-10.918204677371012
588.0,-10.922251309486375
589.0,-10.926297928260214
590.0,-10.930344335167186
591.0,-10.93439036820144
592.0,-10.93843606249839
593.0,-10.942481624782138
594.0,-10.946527360064431
595.0,-10.950573647242113
596.0,-10.95462089115399
597.0,-10.958669304378942
598.0,-10.962718914625672
599.0,-10.966769649642092
600.0,-10.970821361111756
601.0,-10.97487383436188
602.0,-10.97892673643127
603.0,-10.982979652673267
604.0,-10.987032130909538
605.0,-10.991083695961082
606.0,-10.995133890869877
607.0,-10.999182511921417
608.0,-11.003229577307714
609.0,-11.007275220748891
610.0,-11.011319661571237
611.0,-11.015363179847734
612.0,-11.019406088180581
613.0,-11.023448708094753
614.0,-11.027491367767864
615.0,-11.031534396532164
616.0,-11.03557809452796
617.0,-11.039622552290773
618.0,-11.043667686611604
619.0,-11.047713315708965
620.0,-11.051759182273528
621.0,-11.05580500588164
622.0,-11.059850719252898
623.0,-11.063896450201185
624.0,-11.067942431625843
625.0,-11.071988977975419
626.0,-11.076036436105891
627.0,-11.080084949652909
628.0,-11.084134462592822
629.0,-11.08818481304324
630.0,-11.092235759644709
631.0,-11.096286998504697
632.0,-11.100338154363302
633.0,-11.104388812383426
634.0,-11.108438542984592
635.0,-11.112486910070384
636.0,-11.116533505645549
637.0,-11.120578172848319
638.0,-11.124620975672743
639.0,-11.128662098392963
640.0,-11.132701816033343
641.0,-11.13674046753846
642.0,-11.140778431916488
643.0,-11.144816104750491
644.0,-11.14885388028015
645.0,-11.152892142542902
646.0,-11.156931239466973
647.0,-11.160971311947664
648.0,-11.16501232648279
649.0,-11.16905415605644
650.0,-11.17309660438973
651.0,-11.177139451401306
652.0,-11.181182652291328
653.0,-11.18522632515336
654.0,-11.189270675150203
655.0,-11.193315975364529
656.0,-11.197362523752261
657.0,-11.20141042415923
658.0,-11.205459587892783
659.0,-11.209509824513907
660.0,-11.213560867503809
661.0,-11.217612390561104
662.0,-11.22166399956971
663.0,-11.225715263934113
664.0,-11.229765740437397
665.0,-11.233814981275549
666.0,-11.237862569642889
667.0,-11.241908355211066
668.0,-11.245952423947038
669.0,-11.249994989473068
670.0,-11.254036361030167
671.0,-11.258076909287162
672.0,-11.262116997533688
673.0,-11.266156962445438
674.0,-11.270197117129527
675.0,-11.274237748588511
676.0,-11.27827910709815
677.0,-11.28232131875555
678.0,-11.286364412204453
679.0,-11.290408363455873
680.0,-11.294453109287865
681.0,-11.298498572705286
682.0,-11.302544764355341
683.0,-11.3065917712853
684.0,-11.310639720620408
685.0,-11.314688772333826
686.0,-11.318739085480404
687.0,-11.32279060512187
688.0,-11.326843080976348
689.0,-11.330896168915858
690.0,-11.334949458785893
691.0,-11.339002508747802
692.0,-11.34305496577452
693.0,-11.347106568792112
694.0,-11.35115710405327
695.0,-11.355206395775399
696.0,-11.359254323938698
697.0,-11.363301029286438
698.0,-11.367346881055534
699.0,-11.371392369442733
700.0,-11.37543807007302
701.0,-11.379484574068233
702.0,-11.383532142849704
703.0,-11.387580727928395
704.0,-11.391630111307657
705.0,-11.39567994365342
706.0,-11.399729801545408
707.0,-11.403779380084273
708.0,-11.407828517483148
709.0,-11.4118773143066
710.0,-11.415926105609142
711.0,-11.419975214456374
712.0,-11.424023577391042
713.0,-11.42806874754598
714.0,-11.432107544320086
715.0,-11.436136258258927
716.0,-11.44015131029032
717.0,-11.444150675866872
718.0,-11.44813300467281
719.0,-11.452097499737514
720.0,-11.456043777756046
721.0,-11.459971866892538
722.0,-11.46388311307709
723.0,-11.467779969440146
724.0,-11.471665425338573
725.0,-11.475542830528662
726.0,-11.479415509638415
727.0,-11.483284525997846
728.0,-11.48714877694873
729.0,-11.491006037527761
730.0,-11.494853250614074
731.0,-11.498686889981926
732.0,-11.502504242131646
733.0,-11.506303503607388
734.0,-11.510083342884053
735.0,-11.513842816632199
736.0,-11.51758135460465
737.0,-11.52129920152577
738.0,-11.524997272001038
739.0,-11.528676827702634
740.0,-11.532339372345518
741.0,-11.53598648501603
742.0,-11.539619204226213
743.0,-11.543238460801783
744.0,-11.546845311771568
745.0,-11.550440853471384
746.0,-11.55402630829384
747.0,-11.557603744045837
748.0,-11.561175251771196
749.0,-11.564742617772236
750.0,-11.56830747218572
751.0,-11.571871211112521
752.0,-11.575434020598534
753.0,-11.578995299594027
754.0,-11.58255415115319
755.0,-11.58610941513163
756.0,-11.58965967548397
757.0,-11.59320283369037
758.0,-11.596736188752152
759.0,-11.600256739203745
760.0,-11.603761294811155
761.0,-11.607246725264035
762.0,-11.610711510780096
763.0,-11.61415573216266
764.0,-11.617580320364354
765.0,-11.620986839258066
766.0,-11.624377185960586
767.0,-11.627752289527022
768.0,-11.631112039527906
769.0,-11.634455811501958
770.0,-11.637782594664666
771.0,-11.641091087480559
772.0,-11.644380344005315
773.0,-11.647651218871333
774.0,-11.650905951189095
775.0,-11.654147554238596
776.0,-11.657379722643864
777.0,-11.660607603924015
778.0,-11.663834867789378
779.0,-11.667063462857564
780.0,-11.67029450999735
