Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
96000.0,24.99672116169509,96000.0,24.9191413049109,96000.0,25.00349018555536,96000.0,26.19081967391191,96000.0,25.605862606112687,96000.0,25.59823144929449,96000.0,25.03992012885661,96000.0,25.18820104625764,96000.0,25.20368390410741,96000.0,44.70496735640704,96000.0,0.0,96000.0,0.0,96000.0,0.0,96000.0,0.0
108000.0,24.99630777731342,108000.0,24.897969153840652,108000.0,25.002202957585077,108000.0,26.25264728309031,108000.0,25.628485503851465,108000.0,25.621228636316907,108000.0,25.039400318215378,108000.0,25.201630574023323,108000.0,25.218019449831505,108000.0,44.95478595245817,108000.0,0.0,108000.0,0.0,108000.0,0.0,108000.0,0.0
120000.0,24.995809137023308,120000.0,24.875411682117715,120000.0,25.00065419934397,120000.0,26.31459223544977,120000.0,25.6510641303793,120000.0,25.644186085339783,120000.0,25.03799882534998,120000.0,25.214949759790848,120000.0,25.23223190324365,120000.0,45.19744295782711,120000.0,0.0,120000.0,0.0,120000.0,0.0,120000.0,0.0
132000.0,24.995241921694912,132000.0,24.85307147444805,132000.0,24.998981913176333,132000.0,26.374131387611584,132000.0,25.67269085357896,132000.0,25.666168072161952,132000.0,25.035785571071308,132000.0,25.22755746699162,132000.0,25.245682679794168,132000.0,45.42345088771437,132000.0,0.0,132000.0,0.0,132000.0,0.0,132000.0,0.0
144000.0,24.99465976528358,144000.0,24.832379370433795,144000.0,24.997133921624247,144000.0,26.426498906320738,144000.0,25.69164012849621,144000.0,25.685424170439465,144000.0,25.03310484773826,144000.0,25.238426668502928,144000.0,25.2572784545856,144000.0,45.61608250490474,144000.0,0.0,144000.0,0.0,144000.0,0.0,144000.0,0.0
156000.0,24.993828516124587,156000.0,24.804684792227157,156000.0,24.994485320233885,156000.0,26.492418426377704,156000.0,25.715410437641108,156000.0,25.709590405267498,156000.0,25.028746312532746,156000.0,25.251806214977865,156000.0,25.271554947697467,156000.0,45.85129637057606,156000.0,0.0,156000.0,0.0,156000.0,0.0,156000.0,0.0
168000.0,24.99299436045763,168000.0,24.780068856891244,168000.0,24.991841596966907,168000.0,26.54998477701025,168000.0,25.7360966080151,168000.0,25.73061090888777,168000.0,25.0240126104015,168000.0,25.26310013653481,168000.0,25.283611085646776,168000.0,46.04909708599915,168000.0,0.0,168000.0,0.0,168000.0,0.0,168000.0,0.0
180000.0,24.992309762751592,180000.0,24.761471590293713,180000.0,24.989632876767313,180000.0,26.591542775864298,180000.0,25.750972441953078,180000.0,25.745716712914707,180000.0,25.0200383465579,180000.0,25.27095634555784,180000.0,25.292001985963307,180000.0,46.18680468463952,180000.0,0.0,180000.0,0.0,180000.0,0.0,180000.0,0.0
192000.0,24.99128658599032,192000.0,24.73542906237507,192000.0,24.986504010429048,192000.0,26.64740347744396,192000.0,25.770910127300365,192000.0,25.765979949864402,192000.0,25.013917740479112,192000.0,25.28119934820919,192000.0,25.302950125032506,192000.0,46.36725582759528,192000.0,0.0,192000.0,0.0,192000.0,0.0,192000.0,0.0
204000.0,24.990179642562374,204000.0,24.709326550736726,204000.0,24.983137552906264,204000.0,26.702336482683624,204000.0,25.79045634681525,204000.0,25.785833055847725,204000.0,25.00709916926235,204000.0,25.290805663772154,204000.0,25.313229210010213,204000.0,46.538320748220436,204000.0,0.0,204000.0,0.0,204000.0,0.0,204000.0,0.0
216000.0,24.989027842371033,216000.0,24.68362854951653,216000.0,24.979509032088806,216000.0,26.75416121510163,216000.0,25.808829069844368,216000.0,25.804487428040375,216000.0,24.999912259151067,216000.0,25.299393571745266,216000.0,25.322431650459205,216000.0,46.69378312239259,216000.0,0.0,216000.0,0.0,216000.0,0.0,216000.0,0.0
228000.0,24.9877949001005,228000.0,24.657403618982265,228000.0,24.97570589053372,228000.0,26.805211212248462,228000.0,25.826859561933144,228000.0,25.82279352318054,228000.0,24.992130411170717,228000.0,25.307356828388464,228000.0,25.330980260512575,228000.0,46.84124096038744,228000.0,0.0,228000.0,0.0,228000.0,0.0,228000.0,0.0
240000.0,24.986436377051234,240000.0,24.630744815135284,240000.0,24.97169881650059,240000.0,26.85655935612676,240000.0,25.84493385974228,240000.0,25.841134557663928,240000.0,24.983546978289045,240000.0,25.314841161540674,240000.0,25.33903329976715,240000.0,46.9840647057454,240000.0,0.0,240000.0,0.0,240000.0,0.0,240000.0,0.0
252000.0,24.985090590728685,252000.0,24.60585702290692,252000.0,24.967736535001006,252000.0,26.90292279287064,252000.0,25.861183775561702,252000.0,25.85761891072704,252000.0,24.97514112289622,252000.0,25.3211015906345,252000.0,25.34578833632031,252000.0,47.10805985984099,252000.0,0.0,252000.0,0.0,252000.0,0.0,252000.0,0.0
264000.0,24.983378532466038,264000.0,24.575122477977903,264000.0,24.962721689452778,264000.0,26.958016315571037,264000.0,25.88041457154181,264000.0,25.877132294739795,264000.0,24.96437326609294,264000.0,25.327909009098672,264000.0,25.353161751984203,264000.0,47.24981802325466,264000.0,0.0,264000.0,0.0,264000.0,0.0,264000.0,0.0
276000.0,24.981696350005357,276000.0,24.547023002491777,276000.0,24.957859502212308,276000.0,27.008145402066106,276000.0,25.897837315335522,276000.0,25.89480109212412,276000.0,24.953865941121805,276000.0,25.333446761268707,276000.0,25.35919161068288,276000.0,47.37308496606414,276000.0,0.0,276000.0,0.0,276000.0,0.0,276000.0,0.0
288000.0,24.980333100951746,288000.0,24.525453069516058,288000.0,24.953959617426918,288000.0,27.045430453268875,288000.0,25.91073629395246,288000.0,25.907873922545566,288000.0,24.945567969999022,288000.0,25.337118068787223,288000.0,25.36321291661631,288000.0,47.46087441267481,288000.0,0.0,288000.0,0.0,288000.0,0.0,288000.0,0.0
300000.0,24.97845439354726,300000.0,24.4970003852091,300000.0,24.948822280394833,300000.0,27.093327534600217,300000.0,25.927241955347235,300000.0,25.92461286129305,300000.0,24.934286491689715,300000.0,25.341300889120493,300000.0,25.36782924928131,300000.0,47.56984780397379,300000.0,0.0,300000.0,0.0,300000.0,0.0,300000.0,0.0
312000.0,24.976461285695915,312000.0,24.468155561773475,312000.0,24.943391863232133,312000.0,27.141564647248053,312000.0,25.94379692986947,312000.0,25.9413912261873,312000.0,24.922352458215908,312000.0,25.344857160602782,312000.0,25.371801486517636,312000.0,47.67479104555814,312000.0,0.0,312000.0,0.0,312000.0,0.0,312000.0,0.0
324000.0,24.974765347211296,324000.0,24.444324754206626,324000.0,24.938691383054998,324000.0,27.180402901334663,324000.0,25.957058016223723,324000.0,25.95482455253303,324000.0,24.912285519585858,324000.0,25.34720925544613,324000.0,25.374471942304204,324000.0,47.75550070340203,324000.0,0.0,324000.0,0.0,324000.0,0.0,324000.0,0.0
336000.0,24.972728743869204,336000.0,24.416695833097894,336000.0,24.93319547664911,336000.0,27.224590601802813,336000.0,25.97208751949682,336000.0,25.97004998358758,336000.0,24.90032970114345,336000.0,25.349321954541526,336000.0,25.376930725769625,336000.0,47.84371850583435,336000.0,0.0,336000.0,0.0,336000.0,0.0,336000.0,0.0
348000.0,24.97041685405034,348000.0,24.38682483900679,348000.0,24.927139379546716,348000.0,27.272049709986977,348000.0,25.988160006882683,348000.0,25.986324718498263,348000.0,24.886950603930856,348000.0,25.35090576968264,348000.0,25.3788666318197,348000.0,47.93414195410808,348000.0,0.0,348000.0,0.0,348000.0,0.0,348000.0,0.0
360000.0,24.968213464554402,360000.0,24.35960454044752,360000.0,24.921444866594907,360000.0,27.314211202605797,360000.0,26.002360069415214,360000.0,26.000697186354895,360000.0,24.87453107307346,360000.0,25.351689495663226,360000.0,25.379944953291947,360000.0,48.01050285245283,360000.0,0.0,360000.0,0.0,360000.0,0.0,360000.0,0.0
372000.0,24.96562278361899,372000.0,24.32837417011452,372000.0,24.914805923015045,372000.0,27.361449626952837,372000.0,26.018186150956524,372000.0,26.016718421978435,372000.0,24.86000772660435,372000.0,25.351845784562652,372000.0,25.38041205660556,372000.0,48.09194915841446,372000.0,0.0,372000.0,0.0,372000.0,0.0,372000.0,0.0
384000.0,24.963099504660086,384000.0,24.299451561212802,384000.0,24.908409462006297,384000.0,27.40534432248066,384000.0,26.032815079673743,384000.0,26.031519382505653,384000.0,24.84604298693858,384000.0,25.351292806538915,384000.0,25.380129011654287,384000.0,48.16360388066455,384000.0,0.0,384000.0,0.0,384000.0,0.0,384000.0,0.0
396000.0,24.96101614449257,396000.0,24.276215474774798,396000.0,24.903147387699004,396000.0,27.439679660071878,396000.0,26.044193858808566,396000.0,26.0430257675151,396000.0,24.834772588935035,396000.0,25.350376009114207,396000.0,25.379409742972637,396000.0,48.216761063189615,396000.0,0.0,396000.0,0.0,396000.0,0.0,396000.0,0.0
408000.0,24.958447783637478,408000.0,24.24908097801025,408000.0,24.897054610930606,408000.0,27.479087265946504,408000.0,26.057190983588043,408000.0,26.05617637069695,408000.0,24.82134715264974,408000.0,25.348788310840185,408000.0,25.378035902380656,408000.0,48.27511580174467,408000.0,0.0,408000.0,0.0,408000.0,0.0,408000.0,0.0
420000.0,24.95560768626379,420000.0,24.219861535828148,420000.0,24.890268431147557,420000.0,27.52164989724672,420000.0,26.07116313613099,420000.0,26.07030581327127,420000.0,24.806478755139146,420000.0,25.346426928322664,420000.0,25.37588979650194,420000.0,48.33490517375164,420000.0,0.0,420000.0,0.0,420000.0,0.0,420000.0,0.0
432000.0,24.953176592280812,432000.0,24.19528628373593,432000.0,24.884381408637896,432000.0,27.55671440586688,432000.0,26.08260616785719,432000.0,26.081872525045135,432000.0,24.793893609554534,432000.0,25.343967157532568,432000.0,25.37359419907125,432000.0,48.38143589555737,432000.0,0.0,432000.0,0.0,432000.0,0.0,432000.0,0.0
444000.0,24.95036418924252,444000.0,24.167558532392366,444000.0,24.877725314700722,444000.0,27.595821581716773,444000.0,26.09530887802899,444000.0,26.09471278408635,444000.0,24.77951054977703,444000.0,25.34065448227982,444000.0,25.370451691194432,444000.0,48.43070823502167,444000.0,0.0,444000.0,0.0,444000.0,0.0,444000.0,0.0
456000.0,24.947141071779658,456000.0,24.13696463214816,456000.0,24.870303106464398,456000.0,27.638864707271313,456000.0,26.109219259580563,456000.0,26.10876813087295,456000.0,24.76332392766326,456000.0,25.33631728130847,456000.0,25.36628623213564,456000.0,48.48178588760675,456000.0,0.0,456000.0,0.0,456000.0,0.0,456000.0,0.0
468000.0,24.944106285129315,468000.0,24.109163587476893,468000.0,24.863430749283616,468000.0,27.677184126475645,468000.0,26.12152382175029,468000.0,26.121196395674108,468000.0,24.748505987967324,468000.0,25.331843630614483,468000.0,25.36195128001833,468000.0,48.52436098237791,468000.0,0.0,468000.0,0.0,468000.0,0.0,468000.0,0.0
480000.0,24.94057955093977,480000.0,24.077394816277636,480000.0,24.855499308206586,480000.0,27.720207313654832,480000.0,26.13525371880416,480000.0,26.135068444881234,480000.0,24.73139877270432,480000.0,25.326098964826368,480000.0,25.35634717004529,480000.0,48.56912060677969,480000.0,0.0,480000.0,0.0,480000.0,0.0,480000.0,0.0
492000.0,24.937183656080894,492000.0,24.048064041357787,492000.0,24.847935045577962,492000.0,27.760267320359723,492000.0,26.14796112993219,492000.0,26.147900556010036,492000.0,24.71514668075342,492000.0,25.320076144850457,492000.0,25.350440849926716,492000.0,48.607864977703116,492000.0,0.0,492000.0,0.0,492000.0,0.0,492000.0,0.0
504000.0,25.001616819667873,504000.0,23.895033022721076,504000.0,24.8119886259312,504000.0,27.96377942647091,504000.0,26.211628631886562,504000.0,26.212153543975184,504000.0,31.84002663022293,504000.0,25.290904505608882,504000.0,25.32216941461692,504000.0,48.770909292987255,504000.0,0.0,504000.0,0.0,504000.0,0.0,504000.0,0.0
516000.0,24.991599833871934,516000.0,23.571594545459906,516000.0,24.727493894080272,516000.0,28.362868323740265,516000.0,26.33013805830944,516000.0,26.33167244821185,516000.0,30.038778796304516,516000.0,25.222896452043592,516000.0,25.256129573449353,516000.0,48.914619341962876,516000.0,0.0,516000.0,0.0,516000.0,0.0,516000.0,0.0
528000.0,24.979438304095787,528000.0,23.26520790377416,528000.0,24.633445725805657,528000.0,28.72138170301405,528000.0,26.42895989796342,528000.0,26.43115817355345,528000.0,29.698986531297823,528000.0,25.090110887406755,528000.0,25.12338602548963,528000.0,48.87724977290662,528000.0,0.0,528000.0,0.0,528000.0,0.0,528000.0,0.0
