Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat
52600.0,5.009212663274194,52600.0,34.59456713171551,52600.0,0.0,52600.0,0.0,52600.0,6.30542999722164,52600.0,18.705883214009976,52600.0,0.0,52600.0,0.0,52600.0,11.410701455559913,52600.0,29.24627799608364,52600.0,0.0,52600.0,0.828,52600.0,11.735224249429885,52600.0,29.293201070735275,52600.0,0.0,52600.0,0.0,52600.0,11.726394714077955,52600.0,29.214526858809617,52600.0,0.0,52600.0,0.04000000799999998,52600.0,3.227499746505171,52600.0,11.146658459296058,52600.0,0.0,52600.0,0.0,52600.0,18.64003688494307,52600.0,13.972571824974642,52600.0,0.14900000000000002,52600.0,0.0,52600.0,18.649164882890933,52600.0,14.149926561973567,52600.0,0.14899999999999997,52600.0,0.14899999999999997,52600.0,17.625753342156063,52600.0,13.680287812370729,52600.0,0.0,52600.0,0.0,52600.0,5.0079061472416315,52600.0,34.224656482087696,52600.0,0.0,52600.0,0.0,52600.0,27.605979688446432,52600.0,33.92854834513023,52600.0,0.50200004,52600.0,0.50200004
52800.0,4.937101444347338,52800.0,30.10915589469046,52800.0,0.0,52800.0,0.0,52800.0,6.305118678633078,52800.0,18.816514838100673,52800.0,0.0,52800.0,0.0,52800.0,11.301162310068118,52800.0,29.46129627207346,52800.0,0.0,52800.0,0.828,52800.0,11.599439927501406,52800.0,29.511260566805056,52800.0,0.0,52800.0,0.0,52800.0,11.590378271593352,52800.0,29.432501019488516,52800.0,0.0,52800.0,0.04000000799999998,52800.0,3.20537210820053,52800.0,11.096164261989502,52800.0,0.0,52800.0,0.0,52800.0,18.548481535449135,52800.0,14.02101747731626,52800.0,0.14900000000000002,52800.0,0.0,52800.0,18.558183463536633,52800.0,14.19838268206351,52800.0,0.14899999999999997,52800.0,0.14899999999999997,52800.0,17.532841132885846,52800.0,13.712671607724447,52800.0,0.0,52800.0,0.0,52800.0,4.936579964410605,52800.0,29.9049658939687,52800.0,0.0,52800.0,0.0,52800.0,27.47146577653165,52800.0,34.14214162159972,52800.0,0.50200004,52800.0,0.50200004
53000.0,4.880034729791665,53000.0,27.11697833079386,53000.0,0.0,53000.0,0.0,53000.0,6.268479064285228,53000.0,18.837001538569545,53000.0,0.0,53000.0,0.0,53000.0,11.182480453938734,53000.0,29.667640751864887,53000.0,0.0,53000.0,0.828,53000.0,11.468289831428654,53000.0,29.724502442408145,53000.0,0.0,53000.0,0.0,53000.0,11.459152466433087,53000.0,29.64550150563177,53000.0,0.0,53000.0,0.04000000799999998,53000.0,3.0484027514852508,53000.0,10.89544629786379,53000.0,0.0,53000.0,0.0,53000.0,18.45486166028001,53000.0,14.061628409352583,53000.0,0.14900000000000002,53000.0,0.0,53000.0,18.46546230078351,53000.0,14.238618023625706,53000.0,0.14899999999999997,53000.0,0.14899999999999997,53000.0,17.429641833071617,53000.0,13.730363993091192,53000.0,0.0,53000.0,0.0,53000.0,4.880085397761166,53000.0,26.987632684262536,53000.0,0.0,53000.0,0.0,53000.0,27.370206222272873,53000.0,34.34319973299087,53000.0,0.50200004,53000.0,0.50200004
53200.0,4.831561363826676,53200.0,35.368951080264715,53200.0,0.0,53200.0,0.0,53200.0,6.194436569606899,53200.0,18.980302710164526,53200.0,0.0,53200.0,0.0,53200.0,11.065023195015806,53200.0,29.86893088227281,53200.0,0.0,53200.0,0.828,53200.0,11.351785216094441,53200.0,29.933006558264967,53200.0,0.0,53200.0,0.0,53200.0,11.343046314477348,53200.0,29.853375027410674,53200.0,0.0,53200.0,0.04000000799999998,53200.0,2.8349906936376876,53200.0,10.593415043216952,53200.0,0.0,53200.0,0.0,53200.0,18.370168452940963,53200.0,14.093217348070718,53200.0,0.14900000000000002,53200.0,0.0,53200.0,18.38159118524311,53200.0,14.269642556387007,53200.0,0.14899999999999997,53200.0,0.14899999999999997,53200.0,17.333877317679793,53200.0,13.737240583186653,53200.0,0.0,53200.0,0.0,53200.0,4.832092956465985,53200.0,35.915711937963195,53200.0,0.0,53200.0,0.0,53200.0,27.29652446452394,53200.0,34.51194326576334,53200.0,0.50200004,53200.0,0.50200004
53400.0,4.795826327009376,53400.0,34.737408544825726,53400.0,0.0,53400.0,0.0,53400.0,6.110966963139208,53400.0,18.99107876939433,53400.0,0.0,53400.0,0.0,53400.0,10.976547227619168,53400.0,30.068569912855025,53400.0,0.0,53400.0,0.828,53400.0,11.287052838549288,53400.0,30.138079109711203,53400.0,0.0,53400.0,0.0,53400.0,11.278602330664224,53400.0,30.058182311116518,53400.0,0.0,53400.0,0.04000000799999998,53400.0,2.7066109887665077,53400.0,10.220128849263867,53400.0,0.0,53400.0,0.0,53400.0,18.32891998888622,53400.0,14.115599686151167,53400.0,0.14900000000000002,53400.0,0.0,53400.0,18.340647890970207,53400.0,14.291218101044663,53400.0,0.14899999999999997,53400.0,0.14899999999999997,53400.0,17.28675513991173,53400.0,13.735102907712905,53400.0,0.0,53400.0,0.0,53400.0,4.796617838730573,53400.0,34.37102273006528,53400.0,0.0,53400.0,0.0,53400.0,27.26227816281369,53400.0,34.646121466703555,53400.0,0.50200004,53400.0,0.50200004
53600.0,4.758425948794777,53600.0,30.28831930982513,53600.0,0.0,53600.0,0.0,53600.0,6.024398039131544,53600.0,18.898639743496457,53600.0,0.0,53600.0,0.0,53600.0,10.904911062060163,53600.0,30.256481836069845,53600.0,0.0,53600.0,0.828,53600.0,11.223256371286666,53600.0,30.336319897726447,53600.0,0.0,53600.0,0.0,53600.0,11.21482646336496,53600.0,30.256015794190155,53600.0,0.0,53600.0,0.04000000799999998,53600.0,2.570885674143377,53600.0,9.79747189771497,53600.0,0.0,53600.0,0.0,53600.0,18.288407315018222,53600.0,14.129061832173916,53600.0,0.14900000000000002,53600.0,0.0,53600.0,18.30038496068398,53600.0,14.303562535814581,53600.0,0.14899999999999997,53600.0,0.14899999999999997,53600.0,17.24052775928464,53600.0,13.724882144999363,53600.0,0.0,53600.0,0.0,53600.0,4.758949473784351,53600.0,30.085635928297467,53600.0,0.0,53600.0,0.0,53600.0,27.228108565228816,53600.0,34.731735094987364,53600.0,0.50200004,53600.0,0.50200004
53800.0,4.715757366847119,53800.0,27.294951346246954,53800.0,0.0,53800.0,0.0,53800.0,5.932410607199574,53800.0,18.739074717497253,53800.0,0.0,53800.0,0.0,53800.0,10.836623616337416,53800.0,30.430623563477887,53800.0,0.0,53800.0,0.828,53800.0,11.156914611175756,53800.0,30.52558635289694,53800.0,0.0,53800.0,0.0,53800.0,11.14844192414957,53800.0,30.44480783099702,53800.0,0.0,53800.0,0.04000000799999998,53800.0,2.4215848664826374,53800.0,9.341162694076642,53800.0,0.0,53800.0,0.0,53800.0,18.245593656839876,53800.0,14.134031594217067,53800.0,0.14900000000000002,53800.0,0.0,53800.0,18.257731450031233,53800.0,14.30708863918667,53800.0,0.14899999999999997,53800.0,0.14899999999999997,53800.0,17.191771734688945,53800.0,13.707145577951442,53800.0,0.0,53800.0,0.0,53800.0,4.716024268374726,53800.0,27.165542899218874,53800.0,0.0,53800.0,0.0,53800.0,27.190560169402428,53800.0,34.75666389041242,53800.0,0.50200004,53800.0,0.50200004
54000.0,4.667868906317754,54000.0,35.2649367995333,54000.0,0.0,54000.0,0.0,54000.0,5.834581902302092,54000.0,18.73553143985816,54000.0,0.0,54000.0,0.0,54000.0,10.767716733978505,54000.0,30.56511677860512,54000.0,0.0,54000.0,0.828,54000.0,11.088891480765133,54000.0,30.647394784635164,54000.0,0.0,54000.0,0.0,54000.0,11.080371611719258,54000.0,30.56603618184589,54000.0,0.0,54000.0,0.04000000799999998,54000.0,2.2612789897903096,54000.0,9.04798642673916,54000.0,0.0,54000.0,0.0,54000.0,18.200952468488953,54000.0,14.133038413383364,54000.0,0.14900000000000002,54000.0,0.0,54000.0,18.21311900825673,54000.0,14.305075379657328,54000.0,0.14899999999999997,54000.0,0.14899999999999997,54000.0,17.141040321526642,54000.0,13.693036580407151,54000.0,0.0,54000.0,0.0,54000.0,4.667911575330074,54000.0,35.81861043350232,54000.0,0.0,54000.0,0.0,54000.0,27.14904575542813,54000.0,34.7429461554475,54000.0,0.50200004,54000.0,0.50200004
54200.0,4.615871507002702,54200.0,34.86076293928315,54200.0,0.0,54200.0,0.0,54200.0,5.732251772889422,54200.0,18.64792760380923,54200.0,0.0,54200.0,0.0,54200.0,10.69868326197437,54200.0,30.698497022755095,54200.0,0.0,54200.0,0.828,54200.0,11.021907645079253,54200.0,30.79786823430659,54200.0,0.0,54200.0,0.0,54200.0,11.013338392445773,54200.0,30.716807113267972,54200.0,0.0,54200.0,0.04000000799999998,54200.0,2.0983728307557334,54200.0,8.649116139305608,54200.0,0.0,54200.0,0.0,54200.0,18.15661155180179,54200.0,14.127506598962976,54200.0,0.14900000000000002,54200.0,0.0,54200.0,18.16865469273217,54200.0,14.298009727585267,54200.0,0.14899999999999997,54200.0,0.14899999999999997,54200.0,17.090748366577177,54200.0,13.670439515769328,54200.0,0.0,54200.0,0.0,54200.0,4.615680601734735,54200.0,34.48301869668582,54200.0,0.0,54200.0,0.0,54200.0,27.104787811987194,54200.0,34.70250405923699,54200.0,0.50200004,54200.0,0.50200004
54400.0,4.5597385917855995,54400.0,30.323814223053844,54400.0,0.0,54400.0,0.0,54400.0,5.626640479446215,54400.0,18.474497351599503,54400.0,0.0,54400.0,0.0,54400.0,10.630175657078166,54400.0,30.843227578903697,54400.0,0.0,54400.0,0.828,54400.0,10.955876433399263,54400.0,30.968780062949488,54400.0,0.0,54400.0,0.0,54400.0,10.947231381790717,54400.0,30.887008925609706,54400.0,0.0,54400.0,0.04000000799999998,54400.0,1.9341601736407021,54400.0,8.154608967904895,54400.0,0.0,54400.0,0.0,54400.0,18.11264190768436,54400.0,14.113913211905151,54400.0,0.14900000000000002,54400.0,0.0,54400.0,18.12441598302468,54400.0,14.282240046487926,54400.0,0.14899999999999997,54400.0,0.14899999999999997,54400.0,17.040976024264516,54400.0,13.636244060788323,54400.0,0.0,54400.0,0.0,54400.0,4.559239456715546,54400.0,30.115817332784566,54400.0,0.0,54400.0,0.0,54400.0,27.057519309791424,54400.0,34.60243920564737,54400.0,0.50200004,54400.0,0.50200004
54600.0,4.498390690920189,54600.0,27.398728167997305,54600.0,0.0,54600.0,0.0,54600.0,5.51774422672723,54600.0,18.25025700384808,54600.0,0.0,54600.0,0.0,54600.0,10.561371559329702,54600.0,30.972556942895505,54600.0,0.0,54600.0,0.828,54600.0,10.889352164186112,54600.0,31.10235422033834,54600.0,0.0,54600.0,0.0,54600.0,10.880631975149596,54600.0,31.018998061706935,54600.0,0.0,54600.0,0.04000000799999998,54600.0,1.7663339263102382,54600.0,7.759183966144617,54600.0,0.0,54600.0,0.0,54600.0,18.06805360520711,54600.0,14.098211734452653,54600.0,0.14900000000000002,54600.0,0.0,54600.0,18.079488225288596,54600.0,14.2648001811872,54600.0,0.14899999999999997,54600.0,0.14899999999999997,54600.0,16.99097765975884,54600.0,13.605452551699509,54600.0,0.0,54600.0,0.0,54600.0,4.497599510433667,54600.0,27.28702820810463,54600.0,0.0,54600.0,0.0,54600.0,27.005860187194383,54600.0,34.4852501615169,54600.0,0.50200004,54600.0,0.50200004
54800.0,4.407302437578672,54800.0,35.48912611429605,54800.0,0.0,54800.0,0.0,54800.0,5.39421978219077,54800.0,18.213266840627227,54800.0,0.0,54800.0,0.0,54800.0,10.46221323908348,54800.0,31.0925898492873,54800.0,0.0,54800.0,0.828,54800.0,10.763492130624151,54800.0,31.244821174827333,54800.0,0.0,54800.0,0.0,54800.0,10.754552978103055,54800.0,31.160758354960517,54800.0,0.0,54800.0,0.04000000799999998,54800.0,1.5632048398859342,54800.0,7.472417917137273,54800.0,0.0,54800.0,0.0,54800.0,17.969093361876926,54800.0,14.078387351015024,54800.0,0.14900000000000002,54800.0,0.0,54800.0,17.980382780664254,54800.0,14.244018197782285,54800.0,0.14899999999999997,54800.0,0.14899999999999997,54800.0,16.893792950646603,54800.0,13.582837804617995,54800.0,0.0,54800.0,0.0,54800.0,4.405865903888562,54800.0,36.02901909170403,54800.0,0.0,54800.0,0.0,54800.0,26.8769379998159,54800.0,34.324229163386306,54800.0,0.50200004,54800.0,0.50200004
55000.0,4.3488011879196105,55000.0,34.70672459564025,55000.0,0.0,55000.0,0.0,55000.0,5.308501928641586,55000.0,18.096812431054783,55000.0,0.0,55000.0,0.0,55000.0,10.382024683207879,55000.0,30.50715172311668,55000.0,0.0,55000.0,0.0,55000.0,10.715541448089937,55000.0,31.016759285775773,55000.0,0.0,55000.0,0.0,55000.0,10.706984150669022,55000.0,31.002366208342394,55000.0,0.0,55000.0,0.04000000799999998,55000.0,1.5699215674119622,55000.0,7.4363645941696195,55000.0,0.0,55000.0,0.0,55000.0,17.938926629589716,55000.0,14.058766256897318,55000.0,0.14900000000000002,55000.0,0.0,55000.0,17.950010275577956,55000.0,14.223158464335437,55000.0,0.14899999999999997,55000.0,0.14899999999999997,55000.0,16.86699430287407,55000.0,13.572513400464347,55000.0,0.0,55000.0,0.0,55000.0,4.348764245323352,55000.0,34.3349316014702,55000.0,0.0,55000.0,0.0,55000.0,26.830935189012905,55000.0,34.11812370310092,55000.0,0.50200004,55000.0,0.50200004
55200.0,4.318153637162991,55200.0,30.117338496763118,55200.0,0.0,55200.0,0.0,55200.0,5.261213796363107,55200.0,17.929706128331667,55200.0,0.0,55200.0,0.0,55200.0,10.33657459648835,55200.0,30.079413616608058,55200.0,0.0,55200.0,0.0,55200.0,10.694030610103631,55200.0,30.69820547916516,55200.0,0.0,55200.0,0.0,55200.0,10.685717140227725,55200.0,30.683952536113043,55200.0,0.0,55200.0,0.04000000799999998,55200.0,1.5768346501703692,55200.0,7.4947170390946685,55200.0,0.0,55200.0,0.0,55200.0,17.926593729812456,55200.0,14.043663492030669,55200.0,0.14900000000000002,55200.0,0.0,55200.0,17.937576071042002,55200.0,14.206364890247187,55200.0,0.14899999999999997,55200.0,0.14899999999999997,55200.0,16.856274056826926,55200.0,13.570749314650287,55200.0,0.0,55200.0,0.0,55200.0,4.318111129974459,55200.0,29.909039448104693,55200.0,0.0,55200.0,0.0,55200.0,26.81124251383584,55200.0,33.89283510195132,55200.0,0.50200004,55200.0,0.50200004
55400.0,4.283109731297285,55400.0,27.236525343928363,55400.0,0.0,55400.0,0.0,55400.0,5.220536460096475,55400.0,17.767317732026843,55400.0,0.0,55400.0,0.0,55400.0,10.30430581094089,55400.0,29.768796588290733,55400.0,0.0,55400.0,0.0,55400.0,10.671265019150116,55400.0,30.45089202856803,55400.0,0.0,55400.0,0.0,55400.0,10.663052697029968,55400.0,30.436408221743374,55400.0,0.0,55400.0,0.04000000799999998,55400.0,1.5862473130365,55400.0,7.583911325946362,55400.0,0.0,55400.0,0.0,55400.0,17.913830385391577,55400.0,14.036648037657372,55400.0,0.14900000000000002,55400.0,0.0,55400.0,17.924689047613224,55400.0,14.197979129063537,55400.0,0.14899999999999997,55400.0,0.14899999999999997,55400.0,16.845305224526168,55400.0,13.573939321829695,55400.0,0.0,55400.0,0.0,55400.0,4.282991405924014,55400.0,27.098176968505115,55400.0,0.0,55400.0,0.0,55400.0,26.790371642973632,55400.0,33.738285028897174,55400.0,0.50200004,55400.0,0.50200004
55600.0,4.239065202047839,55600.0,35.04142461174321,55600.0,0.0,55600.0,0.0,55600.0,5.1846496580230665,55600.0,17.79817195181118,55600.0,0.0,55600.0,0.0,55600.0,10.273856403260185,55600.0,29.520029005175882,55600.0,0.0,55600.0,0.0,55600.0,10.642966016214919,55600.0,30.210394878802116,55600.0,0.0,55600.0,0.0,55600.0,10.634765566107266,55600.0,30.19406543443974,55600.0,0.0,55600.0,0.04000000799999998,55600.0,1.600624671899671,55600.0,7.706274982798015,55600.0,0.0,55600.0,0.0,55600.0,17.898060770847174,55600.0,14.032634490435429,55600.0,0.14900000000000002,55600.0,0.0,55600.0,17.908734073048887,55600.0,14.192534248010189,55600.0,0.14899999999999997,55600.0,0.14899999999999997,55600.0,16.831921837163893,55600.0,13.580537914252137,55600.0,0.0,55600.0,0.0,55600.0,4.238807792872139,55600.0,35.59432593906001,55600.0,0.0,55600.0,0.0,55600.0,26.76396677915236,55600.0,33.600991408818324,55600.0,0.50200004,55600.0,0.50200004
55800.0,4.204862570827176,55800.0,34.29901243673488,55800.0,0.0,55800.0,0.0,55800.0,5.160293215949486,55800.0,17.75863249318152,55800.0,0.0,55800.0,0.0,55800.0,10.248513968142166,55800.0,29.24517223062616,55800.0,0.0,55800.0,0.0,55800.0,10.622795979878006,55800.0,29.898323132609228,55800.0,0.0,55800.0,0.0,55800.0,10.614658775546737,55800.0,29.8830275442121,55800.0,0.0,55800.0,0.04000000799999998,55800.0,1.6126679357995413,55800.0,7.919387486200569,55800.0,0.0,55800.0,0.0,55800.0,17.887097937757122,55800.0,14.032287959969347,55800.0,0.14900000000000002,55800.0,0.0,55800.0,17.897625816299175,55800.0,14.190319997213448,55800.0,0.14899999999999997,55800.0,0.14899999999999997,55800.0,16.822759835375383,55800.0,13.595650496538024,55800.0,0.0,55800.0,0.0,55800.0,4.204683540179334,55800.0,33.93030990434215,55800.0,0.0,55800.0,0.0,55800.0,26.74523992057755,55800.0,33.42949731231805,55800.0,0.50200004,55800.0,0.50200004
56000.0,4.158133046061179,56000.0,29.950072084562855,56000.0,0.0,56000.0,0.0,56000.0,5.135352656500107,56000.0,17.68833493963941,56000.0,0.0,56000.0,0.0,56000.0,10.221063221992022,56000.0,28.98761446083166,56000.0,0.0,56000.0,0.0,56000.0,10.59074280031325,56000.0,29.648821745839367,56000.0,0.0,56000.0,0.0,56000.0,10.582508347880497,56000.0,29.63474150738922,56000.0,0.0,56000.0,0.04000000799999998,56000.0,1.6353782503941767,56000.0,8.121037291108093,56000.0,0.0,56000.0,0.0,56000.0,17.869618356937693,56000.0,14.036367556760686,56000.0,0.14900000000000002,56000.0,0.0,56000.0,17.879878088947322,56000.0,14.193267813051278,56000.0,0.14899999999999997,56000.0,0.14899999999999997,56000.0,16.80832676453936,56000.0,13.611997246679598,56000.0,0.0,56000.0,0.0,56000.0,4.1568147705122085,56000.0,29.746729202844616,56000.0,0.0,56000.0,0.0,56000.0,26.714770955517057,56000.0,33.3243764765918,56000.0,0.50200004,56000.0,0.50200004
56200.0,4.117862586162976,56200.0,30.18495012138462,56200.0,0.0,56200.0,0.0,56200.0,5.119780548112747,56200.0,17.668657718634467,56200.0,0.0,56200.0,0.0,56200.0,10.194650011206054,56200.0,28.746762469671552,56200.0,0.0,56200.0,0.0,56200.0,10.568738791270613,56200.0,29.391637956779267,56200.0,0.0,56200.0,0.0,56200.0,10.560602207481496,56200.0,29.376929581873423,56200.0,0.0,56200.0,0.04000000799999998,56200.0,1.6535011000349205,56200.0,8.369749917840036,56200.0,0.0,56200.0,0.0,56200.0,17.857900861315308,56200.0,14.044878356385526,56200.0,0.14900000000000002,56200.0,0.0,56200.0,17.86797500270576,56200.0,14.200905261722264,56200.0,0.14899999999999997,56200.0,0.14899999999999997,56200.0,16.79882638107402,56200.0,13.634153563936747,56200.0,0.0,56200.0,0.0,56200.0,4.1175126933141275,56200.0,30.574240941800852,56200.0,0.0,56200.0,0.0,56200.0,26.693999239484583,56200.0,33.24590114800908,56200.0,0.50200004,56200.0,0.50200004
56400.0,4.07985332645829,56400.0,38.13149191061612,56400.0,0.0,56400.0,0.0,56400.0,5.106354043041989,56400.0,17.7872707968782,56400.0,0.0,56400.0,0.0,56400.0,10.170618818504654,56400.0,28.491537420076725,56400.0,0.0,56400.0,0.0,56400.0,10.543930428420827,56400.0,29.102982909830573,56400.0,0.0,56400.0,0.0,56400.0,10.53580204201331,56400.0,29.089002706160326,56400.0,0.0,56400.0,0.04000000799999998,56400.0,1.6769544793449864,56400.0,8.693634608514284,56400.0,0.0,56400.0,0.0,56400.0,17.844809913768337,56400.0,14.060923295353591,56400.0,0.14900000000000002,56400.0,0.0,56400.0,17.85468123153576,56400.0,14.216648030855753,56400.0,0.14899999999999997,56400.0,0.14899999999999997,56400.0,16.788360040892098,56400.0,13.667015187307058,56400.0,0.0,56400.0,0.0,56400.0,4.078960231263632,56400.0,37.82821861525053,56400.0,0.0,56400.0,0.0,56400.0,26.670478080676283,56400.0,33.18533054683415,56400.0,0.50200004,56400.0,0.50200004
56600.0,4.027572716925847,56600.0,32.350026994689024,56600.0,0.0,56600.0,0.0,56600.0,5.094725236206772,56600.0,17.79304656872006,56600.0,0.0,56600.0,0.0,56600.0,10.140881686480107,56600.0,28.244756120322734,56600.0,0.0,56600.0,0.0,56600.0,10.506812795929031,56600.0,28.848242468203143,56600.0,0.0,56600.0,0.0,56600.0,10.49857850014196,56600.0,28.836003309122503,56600.0,0.0,56600.0,0.04000000799999998,56600.0,1.7191189931294322,56600.0,9.001788785748362,56600.0,0.0,56600.0,0.0,56600.0,17.82500518672751,56600.0,14.080193010411746,56600.0,0.14900000000000002,56600.0,0.0,56600.0,17.834597180676045,56600.0,14.236519982168092,56600.0,0.14899999999999997,56600.0,0.14899999999999997,56600.0,16.772773527514385,56600.0,13.70121169323529,56600.0,0.0,56600.0,0.0,56600.0,4.026025617992199,56600.0,32.144071445935765,56600.0,0.0,56600.0,0.0,56600.0,26.63443495104728,56600.0,33.16434859451731,56600.0,0.50200004,56600.0,0.50200004
56800.0,7.105698509415308,56800.0,28.832901796734753,56800.0,0.0,56800.0,0.0,56800.0,5.143699137614616,56800.0,17.775161310693342,56800.0,0.0,56800.0,0.0,56800.0,10.101668493514897,56800.0,28.026332895337724,56800.0,0.0,56800.0,0.0,56800.0,10.451393978988179,56800.0,28.635119752951116,56800.0,0.0,56800.0,0.0,56800.0,10.4426808650744,56800.0,28.62392422254916,56800.0,0.0,56800.0,0.04000000799999998,56800.0,1.7990757154629493,56800.0,9.266822315829213,56800.0,0.0,56800.0,0.0,56800.0,17.794088011390347,56800.0,14.099063207053883,56800.0,0.14900000000000002,56800.0,0.0,56800.0,17.80335727856063,56800.0,14.256508034057342,56800.0,0.14899999999999997,56800.0,0.14899999999999997,56800.0,16.748962229404036,56800.0,13.732078193706649,56800.0,0.0,56800.0,0.0,56800.0,7.627552403683958,56800.0,28.690370269524266,56800.0,0.0,56800.0,0.0,56800.0,26.57764787337153,56800.0,33.17757884592203,56800.0,0.50200004,56800.0,0.50200004
57000.0,10.244384032363905,57000.0,29.283120433909453,57000.0,0.0,57000.0,0.0,57000.0,5.210779091031356,57000.0,17.801539677242204,57000.0,0.0,57000.0,0.0,57000.0,10.048737720739128,57000.0,27.79838286304433,57000.0,0.0,57000.0,0.0,57000.0,10.370668745110907,57000.0,28.369079583470885,57000.0,0.0,57000.0,0.0,57000.0,10.361200277545446,57000.0,28.357748039496293,57000.0,0.0,57000.0,0.04000000799999998,57000.0,1.9516313403753607,57000.0,9.633799254012091,57000.0,0.0,57000.0,0.0,57000.0,17.744443591521712,57000.0,14.129966078818798,57000.0,0.14900000000000002,57000.0,0.0,57000.0,17.753545340392055,57000.0,14.28978883331266,57000.0,0.14899999999999997,57000.0,0.14899999999999997,57000.0,16.71175502804622,57000.0,13.778990503554047,57000.0,0.0,57000.0,0.0,57000.0,9.99268664574259,57000.0,29.71076940242029,57000.0,0.0,57000.0,0.0,57000.0,26.486812889255138,57000.0,33.2326401869957,57000.0,0.50200004,57000.0,0.50200004
57200.0,8.720402564433565,57200.0,37.53802264365515,57200.0,0.0,57200.0,0.0,57200.0,5.262971947097902,57200.0,17.970744633225927,57200.0,0.0,57200.0,0.0,57200.0,9.997266145412798,57200.0,27.5707617877488,57200.0,0.0,57200.0,0.0,57200.0,10.319301459976286,57200.0,28.115856121495007,57200.0,0.0,57200.0,0.0,57200.0,10.310602370098875,57200.0,28.104711210957714,57200.0,0.0,57200.0,0.04000000799999998,57200.0,2.0487631273709908,57200.0,9.991543961856763,57200.0,0.0,57200.0,0.0,57200.0,17.71580929222574,57200.0,14.165885233148165,57200.0,0.14900000000000002,57200.0,0.0,57200.0,17.7250146854708,57200.0,14.328764057799997,57200.0,0.14899999999999997,57200.0,0.14899999999999997,57200.0,16.690652521457984,57200.0,13.829538293841843,57200.0,0.0,57200.0,0.0,57200.0,8.616816758490996,57200.0,37.25067294623025,57200.0,0.0,57200.0,0.0,57200.0,26.435204483143973,57200.0,33.320300717852334,57200.0,0.50200004,57200.0,0.50200004
57400.0,7.970686944964352,57400.0,31.96149967585047,57400.0,0.0,57400.0,0.0,57400.0,5.310480408299245,57400.0,18.031738510208836,57400.0,0.0,57400.0,0.0,57400.0,9.954101917404904,57400.0,27.70707257970624,57400.0,0.0,57400.0,0.828,57400.0,10.278029000635218,57400.0,28.015743620791184,57400.0,0.0,57400.0,0.0,57400.0,10.269697087767119,57400.0,27.953287987559538,57400.0,0.0,57400.0,0.04000000799999998,57400.0,2.1300525032091957,57400.0,10.293399867520776,57400.0,0.0,57400.0,0.0,57400.0,17.693955831276035,57400.0,14.201117741873105,57400.0,0.14900000000000002,57400.0,0.0,57400.0,17.703386647582963,57400.0,14.366964863380067,57400.0,0.14899999999999997,57400.0,0.14899999999999997,57400.0,16.674658195671917,57400.0,13.876181670563268,57400.0,0.0,57400.0,0.0,57400.0,7.916581286791398,57400.0,31.76189787422531,57400.0,0.0,57400.0,0.0,57400.0,26.397043206320802,57400.0,33.42441632088459,57400.0,0.50200004,57400.0,0.50200004
57600.0,7.529225815668872,57600.0,28.4665465497814,57600.0,0.0,57600.0,0.0,57600.0,5.347949766321706,57600.0,18.108281259063105,57600.0,0.0,57600.0,0.0,57600.0,9.921419804376402,57600.0,28.127920046281236,57600.0,0.0,57600.0,0.828,57600.0,10.248614773395259,57600.0,28.225294276714383,57600.0,0.0,57600.0,0.0,57600.0,10.240548805084927,57600.0,28.154000136510383,57600.0,0.0,57600.0,0.04000000799999998,57600.0,2.188549038492695,57600.0,10.583680989014294,57600.0,0.0,57600.0,0.0,57600.0,17.678920833650874,57600.0,14.23950795683656,57600.0,0.14900000000000002,57600.0,0.0,57600.0,17.68857974750843,57600.0,14.408413065329208,57600.0,0.14899999999999997,57600.0,0.14899999999999997,57600.0,16.66366876323302,57600.0,13.924482565701787,57600.0,0.0,57600.0,0.0,57600.0,7.494743733275555,57600.0,28.311665016149835,57600.0,0.0,57600.0,0.0,57600.0,26.3716902228658,57600.0,33.560480188621575,57600.0,0.50200004,57600.0,0.50200004
