Type,Value
Data Source,Hot_Science_6LTAN_600 : TMD : THERMAL_REVAMP3_HOT_SCIE
Element,PanelX_Minus1
,
,
Time[s],Average Temperature
448.0,4.666958892911602
449.0,4.675208797124147
450.0,4.683513093066385
451.0,4.691862910787671
452.0,4.700253509525406
453.0,4.7086835604947295
454.0,4.717151805607729
455.0,4.725656959084843
456.0,4.734186711491527
457.0,4.742732860768948
458.0,4.751294905534075
459.0,4.759872338401984
460.0,4.7684646754836715
461.0,4.777063920103653
462.0,4.7856620431827555
463.0,4.794258776203668
464.0,4.802853835521449
465.0,4.811446949699518
466.0,4.820033412439118
467.0,4.828606244229972
468.0,4.8371653549323295
469.0,4.845710726669735
470.0,4.854242345625045
471.0,4.862755745627519
472.0,4.871241012933559
473.0,4.879698091869243
474.0,4.888127297677545
475.0,4.896528916443183
476.0,4.904900442599401
477.0,4.913233125493095
478.0,4.921526762660292
479.0,4.929781851942903
480.0,4.937998856798666
481.0,4.9461761851603985
482.0,4.95430439516391
483.0,4.962382815720231
484.0,4.970412115715561
485.0,4.978392917474182
486.0,4.986324708564974
487.0,4.9941996794273305
488.0,5.002016794105615
489.0,5.009776799605897
490.0,5.017480394851021
491.0,5.025127741924304
492.0,5.03271287671385
493.0,5.040234353526283
494.0,5.047692812069364
495.0,5.055088864584493
496.0,5.062422983743881
497.0,5.069692548655494
498.0,5.076896646320582
499.0,5.084035745896213
500.0,5.091110286320334
501.0,5.098120663854409
502.0,5.10506320689688
503.0,5.111935724943299
504.0,5.118738777256053
505.0,5.125472881355754
506.0,5.132138540397193
507.0,5.138732049398756
508.0,5.14524964689844
509.0,5.151691948965967
510.0,5.158059557735879
511.0,5.164353051014504
512.0,5.170570011492403
513.0,5.17670650045373
514.0,5.182763192717162
515.0,5.188740778587417
516.0,5.19463991175924
517.0,5.2004576100637445
518.0,5.206186430007316
519.0,5.211826960536606
520.0,5.217380106763092
521.0,5.222846725832961
522.0,5.2282252578934365
523.0,5.233508778741165
524.0,5.238697758299938
525.0,5.243793283684622
526.0,5.24879639305662
527.0,5.253707965014826
528.0,5.258528395879311
529.0,5.263258502123711
530.0,5.2678991240320485
531.0,5.272451063574679
532.0,5.276915001711987
533.0,5.2812909233018885
534.0,5.285579365219037
535.0,5.289781049480529
536.0,5.293896691940142
537.0,5.297926868783934
538.0,5.301870597982853
539.0,5.305728076651485
540.0,5.309500010464062
541.0,5.313187083071868
542.0,5.31678995429796
543.0,5.320309121725766
544.0,5.323745230895881
545.0,5.327098973716606
546.0,5.330371017482307
547.0,5.33356200307706
548.0,5.336671228577742
549.0,5.339698405410893
550.0,5.342644189014701
551.0,5.345509231667256
552.0,5.348294170090924
553.0,5.350997492740441
554.0,5.3536176960822965
555.0,5.356155560456462
556.0,5.358611854781938
557.0,5.360987320684726
