Type,Value
Data Source,Hot_Science_6LTAN_600 : TMD : THERMAL_REVAMP3_HOT_SCIE
Element,PanelY_Minus1
,
,
Time[s],Average Temperature
318.0,7.130197863324163
319.0,7.1519492873820045
320.0,7.174007219360631
321.0,7.1963489408568515
322.0,7.218955289528371
323.0,7.241806847415348
324.0,7.264873786766486
325.0,7.288127429389355
326.0,7.311543729932974
327.0,7.3351025065239055
328.0,7.358784880419748
329.0,7.382564449811485
330.0,7.406415386734629
331.0,7.430316141200495
332.0,7.4542487564504665
333.0,7.478196682957618
334.0,7.502134666743806
335.0,7.52603648538475
336.0,7.549880361460651
337.0,7.57364830276039
338.0,7.597324599454045
339.0,7.62088656388578
340.0,7.644309060756038
341.0,7.667571133420057
342.0,7.69065551177433
343.0,7.713547379381808
344.0,7.736223480400919
345.0,7.758654839442832
346.0,7.780817148962124
347.0,7.802690429341565
348.0,7.824257945294778
349.0,7.845496307473639
350.0,7.866375433370441
351.0,7.886869884284503
352.0,7.906958798274224
353.0,7.926625021982838
354.0,7.945847844035087
355.0,7.964599486479625
356.0,7.982856045920196
357.0,8.000597982412922
358.0,8.017809423055887
359.0,8.03447977892296
360.0,8.050604726307723
361.0,8.066181260036851
362.0,8.081207163119632
363.0,8.095680990161018
364.0,8.109601784026834
365.0,8.1229691171373
366.0,8.135782850425358
367.0,8.148043180879156
368.0,8.15975071668184
369.0,8.170905414670592
370.0,8.181504709303727
371.0,8.191545984368217
372.0,8.201027377845685
373.0,8.209947897622571
374.0,8.218306720100156
375.0,8.226099503265585
376.0,8.233321245100935
377.0,8.23996827341087
378.0,8.246038115078738
379.0,8.25152918643448
380.0,8.256439247421063
381.0,8.260766074373398
382.0,8.264508409477132
383.0,8.26766578850791
384.0,8.270239582316096
385.0,8.272245361853708
386.0,8.2737057012047
387.0,8.274640069425555
388.0,8.275065301850267
389.0,8.275003665900782
390.0,8.274517006457497
391.0,8.273649624326193
392.0,8.27243749227319
393.0,8.270911831154146
394.0,8.269096465137558
395.0,8.26699776361325
396.0,8.264648686068892
397.0,8.262082309238318
398.0,8.259326011596167
399.0,8.25640280890601
400.0,8.253345079358136
401.0,8.250192478264774
402.0,8.246977604019829
403.0,8.243727164250009
404.0,8.24046315496707
405.0,8.237201483434893
406.0,8.23395816106054
407.0,8.230747981664086
408.0,8.227583529957055
409.0,8.224475477605994
410.0,8.221432330447088
411.0,8.218462277034284
412.0,8.215572716390321
413.0,8.212769712479748
414.0,8.21005820620346
415.0,8.207443611253398
416.0,8.20493901041147
417.0,8.202558025197204
418.0,8.200311718366418
419.0,8.198209028203276
420.0,8.196258172453884
421.0,8.194473801699393
422.0,8.192871433731533
423.0,8.191463693400603
424.0,8.190260799127445
425.0,8.189274169302147
426.0,8.188524010176916
427.0,8.188026665113638
428.0,8.187795235066343
429.0,8.18784029203161
430.0,8.188171032328922
431.0,8.18880366579542
432.0,8.189757551304655
433.0,8.191048574767555
434.0,8.19268955516141
435.0,8.194690033520194
436.0,8.19705390142825
437.0,8.199785603463484
438.0,8.202888727654315
439.0,8.20636580685543
440.0,8.210218486178164
441.0,8.214439363475718
442.0,8.219007815624007
443.0,8.223905071872094
444.0,8.229115137391691
445.0,8.234623959353325
446.0,8.240411765418155
447.0,8.246456669120139
448.0,8.252740342554889
449.0,8.25924717698104
450.0,8.265963879028488
451.0,8.272879841113093
452.0,8.279984550756362
453.0,8.287268377019737
454.0,8.29472303329796
455.0,8.302341368610941
456.0,8.310115359149085
457.0,8.318031745943411
458.0,8.326077941552994
459.0,8.334243309500362
460.0,8.342518830538904
461.0,8.350895242092637
462.0,8.359358603498858
463.0,8.367895644287156
464.0,8.37649518560241
465.0,8.385147797525962
466.0,8.393844127614068
467.0,8.402569433856915
468.0,8.411309250213364
469.0,8.420051520558548
470.0,8.428786182346519
471.0,8.437504481264197
472.0,8.44620085163972
473.0,8.454873242392456
474.0,8.463519984575523
475.0,8.472139668327198
476.0,8.480730809013489
477.0,8.489289015183813
478.0,8.497808754384542
479.0,8.506285429785773
480.0,8.514715254723155
481.0,8.523095075245447
482.0,8.531425106938487
483.0,8.539709850521932
484.0,8.54795335556266
485.0,8.556159009601851
486.0,8.564329953410413
487.0,8.57247256237856
488.0,8.580593790892646
489.0,8.588699324329285
490.0,8.596793919037042
491.0,8.604881501777891
492.0,8.612966840239482
493.0,8.621059175740864
494.0,8.629167046541514
495.0,8.637297558633543
496.0,8.64545659066111
497.0,8.653643172269419
498.0,8.661844083463214
499.0,8.67004672655202
500.0,8.678240693069712
501.0,8.686417338167278
502.0,8.694562895069327
503.0,8.702651536864051
504.0,8.710659989505805
505.0,8.7185689764508
506.0,8.726362523598393
507.0,8.73402823833164
508.0,8.741562267745973
509.0,8.748963853073013
510.0,8.756232417345897
511.0,8.763367558714435
512.0,8.770370682720941
513.0,8.777248254860439
514.0,8.784006478350488
515.0,8.790650663631075
516.0,8.797185369968048
517.0,8.803615279852178
518.0,8.809956566032685
519.0,8.816231086155861
520.0,8.822457196724853
521.0,8.828650240271994
522.0,8.834824106354095
523.0,8.840998325923108
524.0,8.84719276052701
525.0,8.853424061899393
526.0,8.859706123238372
527.0,8.866050956361724
528.0,8.872471740558126
529.0,8.878979870005564
530.0,8.885584615486398
531.0,8.892293628637871
532.0,8.899112517620816
533.0,8.906042705869089
534.0,8.913091372286377
535.0,8.920265538411666
536.0,8.92757091151346
537.0,8.935012263654551
538.0,8.942593970006003
539.0,8.950315705727101
540.0,8.958176215090417
541.0,8.966174336417224
542.0,8.974308958848123
543.0,8.982576607766037
544.0,8.990969505021871
545.0,8.999480541426058
546.0,9.008103713716967
