Type,Value
Data Source,Hot_Science_6LTAN_600 : TMD : THERMAL_REVAMP3_HOT_SCIE
Element,PanelY_Plus1
,
,
Time[s],Average Temperature
337.0,21.682138729075422
338.0,21.60746828595764
339.0,21.53310999612419
340.0,21.459062537890276
341.0,21.385324575094636
342.0,21.31189479323397
343.0,21.23877181133695
344.0,21.165953895057196
345.0,21.09343964235232
346.0,21.021227729920664
347.0,20.94931685634848
348.0,20.877705698298268
349.0,20.80639264912092
350.0,20.735376337054447
351.0,20.664655490603163
352.0,20.594228870811286
353.0,20.524095128278017
354.0,20.45425126143699
355.0,20.384695383359475
356.0,20.315426189452428
357.0,20.24644241711988
358.0,20.177742601897
359.0,20.1093189655709
360.0,20.041167410914777
361.0,19.97328691313464
362.0,19.905676462743155
363.0,19.838335031964252
364.0,19.771257857964095
365.0,19.704441524801062
366.0,19.63788519621207
367.0,19.571588027867925
368.0,19.505549170893044
369.0,19.43976465772891
370.0,19.374230475059868
371.0,19.308945798426294
372.0,19.243909799824195
373.0,19.179121648364095
374.0,19.114578801827076
375.0,19.050277919190854
376.0,18.986218312789266
377.0,18.92239929166167
378.0,18.85882013924254
379.0,18.795479156690103
380.0,18.732373508070914
381.0,18.66950248671989
382.0,18.606865438345523
383.0,18.54446168287277
384.0,18.482289059515104
385.0,18.42034194284182
386.0,18.358619033953406
387.0,18.297119437806145
388.0,18.23584226937111
389.0,18.174789993261715
390.0,18.11397832427779
391.0,18.053408968098914
392.0,17.99308114665483
393.0,17.932993907451195
394.0,17.87314465950154
395.0,17.8135206530435
396.0,17.7541184495536
397.0,17.694937161993703
398.0,17.635975919345476
399.0,17.57723387011893
400.0,17.518710150800825
401.0,17.460403703651377
402.0,17.40231349972283
403.0,17.3444386105137
404.0,17.286778190182318
405.0,17.229331504911737
406.0,17.172097852494456
407.0,17.115076591296155
408.0,17.058267128791964
409.0,17.00166894145315
410.0,16.945285576842778
411.0,16.889119100605694
412.0,16.833168773308746
413.0,16.77743388549825
414.0,16.72191374899705
415.0,16.66660776494982
416.0,16.61151546320362
417.0,16.556636363783014
418.0,16.501969972219808
419.0,16.4475157774043
420.0,16.393276201966856
421.0,16.339255297889785
422.0,16.285452600149885
423.0,16.231867568546615
424.0,16.178499651764948
425.0,16.125350511506802
426.0,16.07242468394944
427.0,16.019721908826288
428.0,15.967241674411346
429.0,15.9149834260473
430.0,15.862949616939249
431.0,15.811149448084306
432.0,15.75958272257087
433.0,15.708248507032803
434.0,15.65714591813924
435.0,15.606275934496582
436.0,15.555646528820205
437.0,15.50525773181153
438.0,15.45510839598756
439.0,15.405197416762844
440.0,15.3555236208633
441.0,15.306085202011115
442.0,15.256880965332735
443.0,15.20790989594836
444.0,15.159171013798966
445.0,15.110663379059046
446.0,15.06238626096623
447.0,15.014338902249294
448.0,14.96652051500062
449.0,14.918930305622586
450.0,14.871567625492391
451.0,14.824435960482415
452.0,14.777536485785351
453.0,14.730868366977917
454.0,14.684430755509064
455.0,14.638222799470494
456.0,14.592244328755864
457.0,14.546494953874845
458.0,14.500973799181553
459.0,14.455679974253952
460.0,14.41061258062636
461.0,14.365771432601113
462.0,14.321156287875421
463.0,14.276766148664622
464.0,14.232600034387266
465.0,14.188656978598003
466.0,14.144934466986411
467.0,14.101429233748508
468.0,14.058140420622932
469.0,14.015067163642325
470.0,13.972208583197085
471.0,13.929565458597795
472.0,13.887140566940692
473.0,13.844932996682743
474.0,13.80294172586632
475.0,13.761165763485904
476.0,13.719604130299189
477.0,13.678255784148702
478.0,13.637119687569344
479.0,13.596194827447007
480.0,13.555480209923697
481.0,13.514976048585968
482.0,13.474687190092306
483.0,13.434613361091474
484.0,13.394753488583197
485.0,13.355106519013122
486.0,13.315672011213897
487.0,13.276453506140333
488.0,13.237450942659152
489.0,13.19866329735105
490.0,13.160089557715901
491.0,13.121729113724834
492.0,13.083586175065909
493.0,13.045661336723725
494.0,13.007953542162479
495.0,12.970461757381916
496.0,12.93318461149495
497.0,12.896110996359079
498.0,12.85923537075867
499.0,12.822556897560833
500.0,12.786074734838397
501.0,12.749787944980588
502.0,12.713684672430599
503.0,12.677756733381932
504.0,12.642003487174458
505.0,12.606424282097342
506.0,12.571018462314555
507.0,12.535785611720058
508.0,12.500725300643989
509.0,12.465836850870787
510.0,12.431119594771843
511.0,12.396572873216316
512.0,12.36219543703257
513.0,12.327985875922634
514.0,12.293943742238655
515.0,12.260068544269842
516.0,12.226359756588394
517.0,12.192818471458812
518.0,12.159447873035765
519.0,12.12624759538514
520.0,12.093217129349089
521.0,12.060355962640758
522.0,12.0276639613722
523.0,11.99514183286776
524.0,11.962789067003401
525.0,11.930605051734956
526.0,11.89858917819063
527.0,11.866740243024667
528.0,11.835054797541982
529.0,11.803532043026681
