Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
160.0,-10.22286333337351,160.0,-10.22286333337351,160.0,-10.22286333337351,160.0,-10.22286333337351,160.0,-10.22286333337351,160.0,-10.22286333337351,160.0,-10.22355050793708,160.0,-10.22355050793708,160.0,-10.22355050793708,160.0,-10.22355050793708,160.0,-10.22355050793708,160.0,-10.22355050793708
170.0,-10.222847474960295,170.0,-10.222847474960295,170.0,-10.222847474960295,170.0,-10.222847474960295,170.0,-10.222847474960295,170.0,-10.222847474960295,170.0,-10.223530424974442,170.0,-10.223530424974442,170.0,-10.223530424974442,170.0,-10.223530424974442,170.0,-10.223530424974442,170.0,-10.223530424974442
180.0,-10.222831738880073,180.0,-10.222831738880073,180.0,-10.222831738880073,180.0,-10.222831738880073,180.0,-10.222831738880073,180.0,-10.222831738880073,180.0,-10.223510433783355,180.0,-10.223510433783355,180.0,-10.223510433783355,180.0,-10.223510433783355,180.0,-10.223510433783355,180.0,-10.223510433783355
190.0,-10.222816125535028,190.0,-10.222816125535028,190.0,-10.222816125535028,190.0,-10.222816125535028,190.0,-10.222816125535028,190.0,-10.222816125535028,190.0,-10.223490534823478,190.0,-10.223490534823478,190.0,-10.223490534823478,190.0,-10.223490534823478,190.0,-10.223490534823478,190.0,-10.223490534823478
200.0,-10.222800635387085,200.0,-10.222800635387085,200.0,-10.222800635387085,200.0,-10.222800635387085,200.0,-10.222800635387085,200.0,-10.222800635387085,200.0,-10.223470728551362,200.0,-10.223470728551362,200.0,-10.223470728551362,200.0,-10.223470728551362,200.0,-10.223470728551362,200.0,-10.223470728551362
210.0,-10.222785268941362,210.0,-10.222785268941362,210.0,-10.222785268941362,210.0,-10.222785268941362,210.0,-10.222785268941362,210.0,-10.222785268941362,210.0,-10.223451015420231,210.0,-10.223451015420231,210.0,-10.223451015420231,210.0,-10.223451015420231,210.0,-10.223451015420231,210.0,-10.223451015420231
220.0,-10.222770026730753,220.0,-10.222770026730753,220.0,-10.222770026730753,220.0,-10.222770026730753,220.0,-10.222770026730753,220.0,-10.222770026730753,220.0,-10.22343139587956,220.0,-10.22343139587956,220.0,-10.22343139587956,220.0,-10.22343139587956,220.0,-10.22343139587956,220.0,-10.22343139587956
230.0,-10.222754909304033,230.0,-10.222754909304033,230.0,-10.222754909304033,230.0,-10.222754909304033,230.0,-10.222754909304033,230.0,-10.222754909304033,230.0,-10.223411870374791,230.0,-10.223411870374791,230.0,-10.223411870374791,230.0,-10.223411870374791,230.0,-10.223411870374791,230.0,-10.223411870374791
240.0,-10.222739917215499,240.0,-10.222739917215499,240.0,-10.222739917215499,240.0,-10.222739917215499,240.0,-10.222739917215499,240.0,-10.222739917215499,240.0,-10.223392439347057,240.0,-10.223392439347057,240.0,-10.223392439347057,240.0,-10.223392439347057,240.0,-10.223392439347057,240.0,-10.223392439347057
250.0,-10.22272505101863,250.0,-10.22272505101863,250.0,-10.22272505101863,250.0,-10.22272505101863,250.0,-10.22272505101863,250.0,-10.22272505101863,250.0,-10.223373103232888,250.0,-10.223373103232888,250.0,-10.223373103232888,250.0,-10.223373103232888,250.0,-10.223373103232888,250.0,-10.223373103232888
260.0,-10.222710311274218,260.0,-10.222710311274218,260.0,-10.222710311274218,260.0,-10.222710311274218,260.0,-10.222710311274218,260.0,-10.222710311274218,260.0,-10.22335386246423,260.0,-10.22335386246423,260.0,-10.22335386246423,260.0,-10.22335386246423,260.0,-10.22335386246423,260.0,-10.22335386246423
270.0,-10.22269569857431,270.0,-10.22269569857431,270.0,-10.22269569857431,270.0,-10.22269569857431,270.0,-10.22269569857431,270.0,-10.22269569857431,270.0,-10.223334717468802,270.0,-10.223334717468802,270.0,-10.223334717468802,270.0,-10.223334717468802,270.0,-10.223334717468802,270.0,-10.223334717468802
280.0,-10.222681213554942,280.0,-10.222681213554942,280.0,-10.222681213554942,280.0,-10.222681213554942,280.0,-10.222681213554942,280.0,-10.222681213554942,280.0,-10.223315668670544,280.0,-10.223315668670544,280.0,-10.223315668670544,280.0,-10.223315668670544,280.0,-10.223315668670544,280.0,-10.223315668670544
290.0,-10.222666856897089,290.0,-10.222666856897089,290.0,-10.222666856897089,290.0,-10.222666856897089,290.0,-10.222666856897089,290.0,-10.222666856897089,290.0,-10.223296716489857,290.0,-10.223296716489857,290.0,-10.223296716489857,290.0,-10.223296716489857,290.0,-10.223296716489857,290.0,-10.223296716489857
300.0,-10.222652629322095,300.0,-10.222652629322095,300.0,-10.222652629322095,300.0,-10.222652629322095,300.0,-10.222652629322095,300.0,-10.222652629322095,300.0,-10.223277861343792,300.0,-10.223277861343792,300.0,-10.223277861343792,300.0,-10.223277861343792,300.0,-10.223277861343792,300.0,-10.223277861343792
310.0,-10.222638531584444,310.0,-10.222638531584444,310.0,-10.222638531584444,310.0,-10.222638531584444,310.0,-10.222638531584444,310.0,-10.222638531584444,310.0,-10.223259103646027,310.0,-10.223259103646027,310.0,-10.223259103646027,310.0,-10.223259103646027,310.0,-10.223259103646027,310.0,-10.223259103646027
320.0,-10.222624564463075,320.0,-10.222624564463075,320.0,-10.222624564463075,320.0,-10.222624564463075,320.0,-10.222624564463075,320.0,-10.222624564463075,320.0,-10.22324044380686,320.0,-10.22324044380686,320.0,-10.22324044380686,320.0,-10.22324044380686,320.0,-10.22324044380686,320.0,-10.22324044380686
330.0,-10.222610728753018,330.0,-10.222610728753018,330.0,-10.222610728753018,330.0,-10.222610728753018,330.0,-10.222610728753018,330.0,-10.222610728753018,330.0,-10.22322188223305,330.0,-10.22322188223305,330.0,-10.22322188223305,330.0,-10.22322188223305,330.0,-10.22322188223305,330.0,-10.22322188223305
